Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"When Does Bootstrap Work?","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2950-6","Enno Mammen","1992","http://link.springer.com/book/10.1007/978-1-4612-2950-6","Book"
"Probability Approximations and Beyond","Lecture Notes in Statistics","","","","10.1007/978-1-4614-1966-2","Andrew BarbourHock Peng ChanDavid Siegmund","2012","http://link.springer.com/book/10.1007/978-1-4614-1966-2","Book"
"Workshop on Branching Processes and Their Applications","Lecture Notes in Statistics","","","","10.1007/978-3-642-11156-3","Miguel González VelascoInés M. PuertoRodrigo MartínezManuel MolinaManuel MotaAlfonso Ramos","2010","http://link.springer.com/book/10.1007/978-3-642-11156-3","Book"
"Statistical Inference for Spatial Poisson Processes","Lecture Notes in Statistics","","","","10.1007/978-1-4612-1706-0","Yu. A. Kutoyants","1998","http://link.springer.com/book/10.1007/978-1-4612-1706-0","Book"
"Statistics on Special Manifolds","Lecture Notes in Statistics","","","","10.1007/978-0-387-21540-2","Yasuko Chikuse","2003","http://link.springer.com/book/10.1007/978-0-387-21540-2","Book"
"Inference for Change Point and Post Change Means After a CUSUM Test","Lecture Notes in Statistics","","","","10.1007/b100107","Yanhong Wu","2005","http://link.springer.com/book/10.1007/b100107","Book"
"Case Studies in Data Analysis","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2688-8","Jane F. GentlemanG. A. Whitmore","1994","http://link.springer.com/book/10.1007/978-1-4612-2688-8","Book"
"Case Studies in Bayesian Statistics","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0035-9","Constantine GatsonisRobert E. KassBradley CarlinAlicia CarriquiryAndrew GelmanIsabella VerdinelliMike West","2002","http://link.springer.com/book/10.1007/978-1-4613-0035-9","Book"
"Inverse Problems and High-Dimensional Estimation","Lecture Notes in Statistics","","","","10.1007/978-3-642-19989-9","Pierre AlquierEric GautierGilles Stoltz","2011","http://link.springer.com/book/10.1007/978-3-642-19989-9","Book"
"An Introduction to Copulas","Lecture Notes in Statistics","","","","10.1007/978-1-4757-3076-0","Roger B. Nelsen","1999","http://link.springer.com/book/10.1007/978-1-4757-3076-0","Book"
"Block Designs: A Randomization Approach","Lecture Notes in Statistics","","","","10.1007/978-1-4419-9246-8","Tadeusz CalińskiSanpei Kageyama","2003","http://link.springer.com/book/10.1007/978-1-4419-9246-8","Book"
"Lundberg Approximations for Compound Distributions with Insurance Applications","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0111-0","Gordon E. WillmotX. Sheldon Lin","2001","http://link.springer.com/book/10.1007/978-1-4613-0111-0","Book"
"Copulae in Mathematical and Quantitative Finance","Lecture Notes in Statistics","","","","10.1007/978-3-642-35407-6","Piotr JaworskiFabrizio DuranteWolfgang Karl Härdle","2013","http://link.springer.com/book/10.1007/978-3-642-35407-6","Book"
"Seasonal Adjustment with the X-11 Method","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0175-2","Dominique LadirayBenoît Quenneville","2001","http://link.springer.com/book/10.1007/978-1-4613-0175-2","Book"
"Dependence in Probability and Statistics","Lecture Notes in Statistics","","","","10.1007/978-3-642-14104-1","Paul DoukhanGabriel LangDonatas SurgailisGilles Teyssière","2010","http://link.springer.com/book/10.1007/978-3-642-14104-1","Book"
"Topics in Optimal Design","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0049-6","Erkki P. LiskiNripes K. MandalKirti R. ShahBikas K. Sinha","2002","http://link.springer.com/book/10.1007/978-1-4613-0049-6","Book"
"Statistical Modelling","Lecture Notes in Statistics","","","","10.1007/978-1-4612-3680-1","Adriano DecarliBrian J. FrancisRobert GilchristGilg U. H. Seeber","1989","http://link.springer.com/book/10.1007/978-1-4612-3680-1","Book"
"Design of Experiments in Nonlinear Models","Lecture Notes in Statistics","","","","10.1007/978-1-4614-6363-4","Luc PronzatoAndrej Pázman","2013","http://link.springer.com/book/10.1007/978-1-4614-6363-4","Book"
"Proceedings of the Second Seattle Symposium in Biostatistics","Lecture Notes in Statistics","","","","10.1007/978-1-4419-9076-1","D. Y. LinP. J. Heagerty","2004","http://link.springer.com/book/10.1007/978-1-4419-9076-1","Book"
"Block Designs: A Randomization Approach","Lecture Notes in Statistics","","","","10.1007/978-1-4612-1192-1","Tadeusz CalińskiSanpei Kageyama","2000","http://link.springer.com/book/10.1007/978-1-4612-1192-1","Book"
"Estimation and Analysis of Insect Populations","Lecture Notes in Statistics","","","","10.1007/978-1-4612-3664-1","Lyman L. McDonaldBryan F. J. ManlyJeffrey A. LockwoodJesse A. Logan","1989","http://link.springer.com/book/10.1007/978-1-4612-3664-1","Book"
"ISS-2012 Proceedings Volume On Longitudinal Data Analysis Subject to Measurement Errors, Missing Values, and/or Outliers","Lecture Notes in Statistics","","","","10.1007/978-1-4614-6871-4","Brajendra C. Sutradhar","2013","http://link.springer.com/book/10.1007/978-1-4614-6871-4","Book"
"Inference on the Hurst Parameter and the Variance of Diffusions Driven by Fractional Brownian Motion","Lecture Notes in Statistics","","","","10.1007/978-3-319-07875-5","Corinne BerzinAlain LatourJosé R. León","2014","http://link.springer.com/book/10.1007/978-3-319-07875-5","Book"
"Ranked Set Sampling","Lecture Notes in Statistics","","","","10.1007/978-0-387-21664-5","Zehua ChenZhidong BaiBimal K. Sinha","2004","http://link.springer.com/book/10.1007/978-0-387-21664-5","Book"
"Tools for Constructing Chronologies","Lecture Notes in Statistics","","","","10.1007/978-1-4471-0231-1","Caitlin E. BuckAndrew R. Millard","2004","http://link.springer.com/book/10.1007/978-1-4471-0231-1","Book"
"Parametric and Nonparametric Inference from Record-Breaking Data","Lecture Notes in Statistics","","","","10.1007/978-0-387-21549-5","Sneh GulatiWilliam J. Padgett","2003","http://link.springer.com/book/10.1007/978-0-387-21549-5","Book"
"Case Studies in Bayesian Statistics, Volume II","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2546-1","Constantine GatsonisJames S. HodgesRobert E. KassNozer D. Singpurwalla","1995","http://link.springer.com/book/10.1007/978-1-4612-2546-1","Book"
"Random Effect and Latent Variable Model Selection","Lecture Notes in Statistics","","","","10.1007/978-0-387-76721-5","David B. Dunson","2008","http://link.springer.com/book/10.1007/978-0-387-76721-5","Book"
"Nonlinear Estimation and Classification","Lecture Notes in Statistics","","","","10.1007/978-0-387-21579-2","David D. DenisonMark H. HansenChristopher C. HolmesBani MallickBin Yu","2003","http://link.springer.com/book/10.1007/978-0-387-21579-2","Book"
"Multivariate Dispersion, Central Regions, and Depth","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0045-8","Karl Mosler","2002","http://link.springer.com/book/10.1007/978-1-4613-0045-8","Book"
"Optimal Mixture Experiments","Lecture Notes in Statistics","","","","10.1007/978-81-322-1786-2","B.K. SinhaN.K. MandalManisha PalP. Das","2014","http://link.springer.com/book/10.1007/978-81-322-1786-2","Book"
"Monte Carlo and Quasi-Monte Carlo Methods 1996","Lecture Notes in Statistics","","","","10.1007/978-1-4612-1690-2","Harald NiederreiterPeter HellekalekGerhard LarcherPeter Zinterhof","1998","http://link.springer.com/book/10.1007/978-1-4612-1690-2","Book"
"Probability Matching Priors: Higher Order Asymptotics","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2036-7","Gauri Sankar DattaRahul Mukerjee","2004","http://link.springer.com/book/10.1007/978-1-4612-2036-7","Book"
"Risk Assessment and Evaluation of Predictions","Lecture Notes in Statistics","","","","10.1007/978-1-4614-8981-8","Mei-Ling Ting LeeMitchell GailRuth PfeifferGlen SattenTianxi CaiAxel Gandy","2013","http://link.springer.com/book/10.1007/978-1-4614-8981-8","Book"
"Nonparametric Goodness-of-Fit Testing Under Gaussian Models","Lecture Notes in Statistics","","","","10.1007/978-0-387-21580-8","Yu. I. IngsterIrina A. Suslina","2003","http://link.springer.com/book/10.1007/978-0-387-21580-8","Book"
"Essays on Item Response Theory","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0169-1","Anne BoomsmaMarijtje A. J. van DuijnTom A. B. Snijders","2001","http://link.springer.com/book/10.1007/978-1-4613-0169-1","Book"
"Measuring Business Cycles in Economic Time Series","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0129-5","Regina KaiserAgustín Maravall","2001","http://link.springer.com/book/10.1007/978-1-4613-0129-5","Book"
"Linear Mixed Models in Practice","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2294-1","Geert VerbekeGeert Molenberghs","1997","http://link.springer.com/book/10.1007/978-1-4612-2294-1","Book"
"Copula Theory and Its Applications","Lecture Notes in Statistics","","","","10.1007/978-3-642-12465-5","Piotr JaworskiFabrizio DuranteWolfgang Karl HärdleTomasz Rychlik","2010","http://link.springer.com/book/10.1007/978-3-642-12465-5","Book"
"Wavelets, Approximation, and Statistical Applications","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2222-4","Wolfgang HärdleGerard KerkyacharianDominique PicardAlexander Tsybakov","1998","http://link.springer.com/book/10.1007/978-1-4612-2222-4","Book"
"Dependence in Probability and Statistics","Lecture Notes in Statistics","","","","10.1007/0-387-36062-X","Patrice BertailPhilippe SoulierPaul Doukhan","2006","http://link.springer.com/book/10.1007/0-387-36062-X","Book"
"Estimation in Conditionally Heteroscedastic Time Series Models","Lecture Notes in Statistics","","","","10.1007/b138400","Daniel Straumann","2005","http://link.springer.com/book/10.1007/b138400","Book"
"Probability Models and Statistical Analyses for Ranking Data","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2738-0","Michael A. FlignerJoseph S. Verducci","1993","http://link.springer.com/book/10.1007/978-1-4612-2738-0","Book"
"Functional Approach to Optimal Experimental Design","Lecture Notes in Statistics","","","","10.1007/0-387-31610-8","Viatcheslav B. Melas","2006","http://link.springer.com/book/10.1007/0-387-31610-8","Book"
"Nonparametric Monte Carlo Tests and Their Applications","Lecture Notes in Statistics","","","","10.1007/0-387-29053-2","Lixing Zhu","2005","http://link.springer.com/book/10.1007/0-387-29053-2","Book"
"Series Approximation Methods in Statistics","Lecture Notes in Statistics","","","","10.1007/0-387-32227-2","John E. Kolassa","2006","http://link.springer.com/book/10.1007/0-387-32227-2","Book"
"Space, Structure and Randomness","Lecture Notes in Statistics","","","","10.1007/0-387-29115-6","Michel BilodeauFernand MeyerMichel Schmitt","2005","http://link.springer.com/book/10.1007/0-387-29115-6","Book"
"Restricted Parameter Space Estimation Problems","Lecture Notes in Statistics","","","","10.1007/978-0-387-48809-7","Constance van Eeden","2006","http://link.springer.com/book/10.1007/978-0-387-48809-7","Book"
"Robust Planning and Analysis of Experiments","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2296-5","Christine H. Müller","1997","http://link.springer.com/book/10.1007/978-1-4612-2296-5","Book"
"Benchmarking, Temporal Distribution, and Reconciliation Methods for Time Series","Lecture Notes in Statistics","","","","10.1007/0-387-35439-5","Estela Bee DagumPierre A. Cholette","2006","http://link.springer.com/book/10.1007/0-387-35439-5","Book"
"Case Studies in Spatial Point Process Modeling","Lecture Notes in Statistics","","","","10.1007/0-387-31144-0","Adrian BaddeleyPablo GregoriJorge MateuRadu StoicaDietrich Stoyan","2006","http://link.springer.com/book/10.1007/0-387-31144-0","Book"
"Statistical Applications of Jordan Algebras","Lecture Notes in Statistics","","","","10.1007/978-1-4612-2678-9","James D. Malley","1994","http://link.springer.com/book/10.1007/978-1-4612-2678-9","Book"
"Weak Dependence: With Examples and Applications","Lecture Notes in Statistics","","","","10.1007/978-0-387-69952-3","Jérôme DedeckerPaul DoukhanGabriel LangLeón R. José RafaelSana LouhichiClémentine Prieur","2007","http://link.springer.com/book/10.1007/978-0-387-69952-3","Book"
