Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Field Theory","Graduate Texts in Mathematics","","","","10.1007/0-387-27678-5","Steven Roman","2006","http://link.springer.com/book/10.1007/0-387-27678-5","Book"
"Algebraic Groups and Class Fields","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1035-1","Jean-Pierre Serre","1988","http://link.springer.com/book/10.1007/978-1-4612-1035-1","Book"
"An Introduction to Markov Processes","Graduate Texts in Mathematics","","","","10.1007/978-3-642-40523-5","Daniel W. Stroock","2014","http://link.springer.com/book/10.1007/978-3-642-40523-5","Book"
"Commutative Algebra","Graduate Texts in Mathematics","","","","10.1007/978-3-662-29244-0","Oscar ZariskiPierre Samuel","1960","http://link.springer.com/book/10.1007/978-3-662-29244-0","Book"
"Random Processes","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9852-6","M. Rosenblatt","1974","http://link.springer.com/book/10.1007/978-1-4612-9852-6","Book"
"Elementary Functional Analysis","Graduate Texts in Mathematics","","","","10.1007/978-0-387-85529-5","Barbara MacCluer","2009","http://link.springer.com/book/10.1007/978-0-387-85529-5","Book"
"Cohomology of Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9327-6","Kenneth S. Brown","1982","http://link.springer.com/book/10.1007/978-1-4684-9327-6","Book"
"Topological Vector Spaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9928-5","Helmut H. Schaefer","1971","http://link.springer.com/book/10.1007/978-1-4684-9928-5","Book"
"A Course on Borel Sets","Graduate Texts in Mathematics","","","","10.1007/b98956","S. M. Srivastava","1998","http://link.springer.com/book/10.1007/b98956","Book"
"An Introduction to Banach Space Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0603-3","Robert E. Megginson","1998","http://link.springer.com/book/10.1007/978-1-4612-0603-3","Book"
"Differential and Riemannian Manifolds","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4182-9","Serge Lang","1995","http://link.springer.com/book/10.1007/978-1-4612-4182-9","Book"
"Representation Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0979-9","William FultonJoe Harris","2004","http://link.springer.com/book/10.1007/978-1-4612-0979-9","Book"
"The Symmetric Group","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-6804-6","Bruce E. Sagan","2001","http://link.springer.com/book/10.1007/978-1-4757-6804-6","Book"
"Lectures in Abstract Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-7053-6","Nathan Jacobson","1953","http://link.springer.com/book/10.1007/978-1-4684-7053-6","Book"
"Basic Homological Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1278-2","M. Scott Osborne","2000","http://link.springer.com/book/10.1007/978-1-4612-1278-2","Book"
"Associative Algebras","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-0163-0","Richard S. Pierce","1982","http://link.springer.com/book/10.1007/978-1-4757-0163-0","Book"
"Measure Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9440-2","Paul R. Halmos","1950","http://link.springer.com/book/10.1007/978-1-4684-9440-2","Book"
"Classical Topology and Combinatorial Group Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4372-4","John Stillwell","1993","http://link.springer.com/book/10.1007/978-1-4612-4372-4","Book"
"Homology Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0881-5","James W. Vick","1994","http://link.springer.com/book/10.1007/978-1-4612-0881-5","Book"
"Modern Fourier Analysis","Graduate Texts in Mathematics","","","","10.1007/978-0-387-09434-2","Loukas Grafakos","2009","http://link.springer.com/book/10.1007/978-0-387-09434-2","Book"
"Polynomials and Polynomial Inequalities","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0793-1","Peter BorweinTamás Erdélyi","1995","http://link.springer.com/book/10.1007/978-1-4612-0793-1","Book"
"Calculus Without Derivatives","Graduate Texts in Mathematics","","","","10.1007/978-1-4614-4538-8","Jean-Paul Penot","2013","http://link.springer.com/book/10.1007/978-1-4614-4538-8","Book"
"Gröbner Bases","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0913-3","Thomas BeckerVolker Weispfenning","1993","http://link.springer.com/book/10.1007/978-1-4612-0913-3","Book"
"Introduction to Axiomatic Set Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9915-5","Gaisi TakeutiWilson M. Zaring","1971","http://link.springer.com/book/10.1007/978-1-4684-9915-5","Book"
"Linear Representations of Finite Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9458-7","Jean-Pierre Serre","1977","http://link.springer.com/book/10.1007/978-1-4684-9458-7","Book"
"Essentials of Integration Theory for Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4614-1135-2","Daniel W. Stroock","2011","http://link.springer.com/book/10.1007/978-1-4614-1135-2","Book"
"Buildings","Graduate Texts in Mathematics","","","","10.1007/978-0-387-78835-7","Peter AbramenkoKenneth S. Brown","2008","http://link.springer.com/book/10.1007/978-0-387-78835-7","Book"
"Advanced Linear Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-2178-2","Steven Roman","1992","http://link.springer.com/book/10.1007/978-1-4757-2178-2","Book"
"Elements of Functional Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1444-1","Francis HirschGilles Lacombe","1999","http://link.springer.com/book/10.1007/978-1-4612-1444-1","Book"
"The Arithmetic of Dynamical Systems","Graduate Texts in Mathematics","","","","10.1007/978-0-387-69904-2","Joseph H. Silverman","2007","http://link.springer.com/book/10.1007/978-0-387-69904-2","Book"
"Fourier Series","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6208-4","R. E. Edwards","1979","http://link.springer.com/book/10.1007/978-1-4612-6208-4","Book"
"A Course in p-adic Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3254-2","Alain M. Robert","2000","http://link.springer.com/book/10.1007/978-1-4757-3254-2","Book"
"General Relativity for Mathematicians","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9903-5","Dr. Rainer K. SachsDr. Hung-Hsi Wu","1977","http://link.springer.com/book/10.1007/978-1-4612-9903-5","Book"
"Mathematical Methods of Classical Mechanics","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-1693-1","V. I. Arnold","1978","http://link.springer.com/book/10.1007/978-1-4757-1693-1","Book"
"Problems in Analytic Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3441-6","M. Ram Murty","2001","http://link.springer.com/book/10.1007/978-1-4757-3441-6","Book"
"Measure and Integral","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4570-4","John L. KelleyT. P. Srinivasan","1988","http://link.springer.com/book/10.1007/978-1-4612-4570-4","Book"
"Finite Reflection Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-1869-0","L. C. GroveC. T. Benson","1985","http://link.springer.com/book/10.1007/978-1-4757-1869-0","Book"
"Introduction to Elliptic Curves and Modular Forms","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-0255-1","Neal Koblitz","1984","http://link.springer.com/book/10.1007/978-1-4684-0255-1","Book"
"Number Theory in Function Fields","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-6046-0","Michael Rosen","2002","http://link.springer.com/book/10.1007/978-1-4757-6046-0","Book"
"Algebraic Topology","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4180-5","William Fulton","1995","http://link.springer.com/book/10.1007/978-1-4612-4180-5","Book"
"Introduction to Lie Algebras and Representation Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6398-2","James E. Humphreys","1972","http://link.springer.com/book/10.1007/978-1-4612-6398-2","Book"
"Introduction to Knot Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9935-6","Richard H. CrowellRalph H. Fox","1963","http://link.springer.com/book/10.1007/978-1-4612-9935-6","Book"
"Noncommutative Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0889-1","Benson FarbR. Keith Dennis","1993","http://link.springer.com/book/10.1007/978-1-4612-0889-1","Book"
"Combinatorics with Emphasis on the Theory of Graphs","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9914-1","Jack E. GraverMark E. Watkins","1977","http://link.springer.com/book/10.1007/978-1-4612-9914-1","Book"
"Univalent Functions and Teichmüller Spaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-8652-0","Olli Lehto","1987","http://link.springer.com/book/10.1007/978-1-4613-8652-0","Book"
"Modern Graph Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0619-4","Béla Bollobás","1998","http://link.springer.com/book/10.1007/978-1-4612-0619-4","Book"
"A Course in Functional Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3828-5","John B. Conway","1985","http://link.springer.com/book/10.1007/978-1-4757-3828-5","Book"
"Partial Differential Equations","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0953-9","Jeffrey Rauch","1991","http://link.springer.com/book/10.1007/978-1-4612-0953-9","Book"
"Complex Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3083-8","Serge Lang","1999","http://link.springer.com/book/10.1007/978-1-4757-3083-8","Book"
"Complex Variables","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-3024-3","Carlos A. BerensteinRoger Gay","1991","http://link.springer.com/book/10.1007/978-1-4612-3024-3","Book"
"Lectures on the Theory of Algebraic Numbers","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-4092-9","Erich Hecke","1981","http://link.springer.com/book/10.1007/978-1-4757-4092-9","Book"
"A First Course in Noncommutative Rings","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-8616-0","T. Y. Lam","2001","http://link.springer.com/book/10.1007/978-1-4419-8616-0","Book"
"A Short Course on Spectral Theory","Graduate Texts in Mathematics","","","","10.1007/b97227","William Arveson","2002","http://link.springer.com/book/10.1007/b97227","Book"
"Elements of Homotopy Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6318-0","George W. Whitehead Professor Emeritus","1978","http://link.springer.com/book/10.1007/978-1-4612-6318-0","Book"
"Graph Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9967-7","Béla Bollobás","1979","http://link.springer.com/book/10.1007/978-1-4612-9967-7","Book"
"Elementary Methods in Number Theory","Graduate Texts in Mathematics","","","","10.1007/b98870","Melvyn B. Nathanson","2000","http://link.springer.com/book/10.1007/b98870","Book"
"Rings and Categories of Modules","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9913-1","Frank W. AndersonKent R. Fuller","1974","http://link.springer.com/book/10.1007/978-1-4684-9913-1","Book"
"Lie Groups, Lie Algebras, and Their Representations","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1126-6","V. S. Varadarajan","1984","http://link.springer.com/book/10.1007/978-1-4612-1126-6","Book"
"Real and Functional Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0897-6","Serge Lang","1993","http://link.springer.com/book/10.1007/978-1-4612-0897-6","Book"
"Algebraic Graph Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-0163-9","Chris GodsilGordon Royle","2001","http://link.springer.com/book/10.1007/978-1-4613-0163-9","Book"
"The Arithmetic of Elliptic Curves","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-1920-8","Joseph H. Silverman","1986","http://link.springer.com/book/10.1007/978-1-4757-1920-8","Book"
"A Course in Number Theory and Cryptography","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-8592-7","Neal Koblitz","1994","http://link.springer.com/book/10.1007/978-1-4419-8592-7","Book"
"Combinatorial Convexity and Algebraic Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4044-0","Günter Ewald","1996","http://link.springer.com/book/10.1007/978-1-4612-4044-0","Book"
"Introduction to Axiomatic Set Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-8168-6","Gaisi TakeutiWilson M. Zaring","1982","http://link.springer.com/book/10.1007/978-1-4613-8168-6","Book"
"Linear Operators in Hilbert Spaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6027-1","Joachim Weidmann","1980","http://link.springer.com/book/10.1007/978-1-4612-6027-1","Book"
"Deformation Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-1596-2","Robin Hartshorne","2010","http://link.springer.com/book/10.1007/978-1-4419-1596-2","Book"
