Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Cooperative Control of Multi-Agent Systems","Communications and Control Engineering","","","","10.1007/978-1-4471-5574-4","Frank L. LewisHongwei ZhangKristian Hengster-MovricAbhijit Das","2014","http://link.springer.com/book/10.1007/978-1-4471-5574-4","Book"
"Identification and Control Using Volterra Models","Communications and Control Engineering","","","","10.1007/978-1-4471-0107-9","F. J. Doyle III PhDR. K. Pearson PhDB. A. Ogunnaike Phd","2002","http://link.springer.com/book/10.1007/978-1-4471-0107-9","Book"
"Stabilization, Optimal and Robust Control","Communications and Control Engineering","","","","10.1007/978-1-84800-344-6","Aziz Belmiloudi","2008","http://link.springer.com/book/10.1007/978-1-84800-344-6","Book"
"Periodic Systems","Communications and Control Engineering","","","","10.1007/978-1-84800-911-0","Sergio BittantiPatrizio Colaneri","2009","http://link.springer.com/book/10.1007/978-1-84800-911-0","Book"
"Liapunov Functions and Stability in Control Theory","Communications and Control Engineering","","","","10.1007/b139028","Andrea BacciottiLionel Rosier","2005","http://link.springer.com/book/10.1007/b139028","Book"
"Control of Nonlinear Dynamical Systems","Communications and Control Engineering","","","","10.1007/978-3-540-70784-4","Felix L. ChernouskoIgor M. AnanievskiSergey A. Reshmin","2008","http://link.springer.com/book/10.1007/978-3-540-70784-4","Book"
"Simulation-based Algorithms for Markov Decision Processes","Communications and Control Engineering","","","","10.1007/978-1-84628-690-2","Hyeong Soo ChangJiaqiao HuMichael C. FuSteven I. Marcus","2007","http://link.springer.com/book/10.1007/978-1-84628-690-2","Book"
"Controlling Chaos","Communications and Control Engineering","","","","10.1007/978-1-84882-523-9","Huaguang ZhangDerong LiuZhiliang Wang","2009","http://link.springer.com/book/10.1007/978-1-84882-523-9","Book"
"Subspace Methods for System Identification","Communications and Control Engineering","","","","10.1007/1-84628-158-X","Tohru Katayama PhD","2005","http://link.springer.com/book/10.1007/1-84628-158-X","Book"
"Control of Singular Systems with Random Abrupt Changes","Communications and Control Engineering","","","","10.1007/978-3-540-74345-3","El-Kebir Boukas","2008","http://link.springer.com/book/10.1007/978-3-540-74345-3","Book"
"Randomized Algorithms for Analysis and Control of Uncertain Systems","Communications and Control Engineering","","","","10.1007/b137802","Roberto Tempo PhDFabrizio Dabbene PhDGiuseppe Calafiore PhD","2005","http://link.springer.com/book/10.1007/b137802","Book"
"Discontinuous Systems","Communications and Control Engineering","","","","10.1007/978-1-84800-984-4","Yury V. Orlov","2009","http://link.springer.com/book/10.1007/978-1-84800-984-4","Book"
"Constrained Control and Estimation","Communications and Control Engineering","","","","10.1007/b138145","Graham C. Goodwin PhDJosé A. De Doná PhDMaría M. Seron PhD","2005","http://link.springer.com/book/10.1007/b138145","Book"
"Polynomial and Rational Matrices","Communications and Control Engineering","","","","10.1007/978-1-84628-605-6","Tadeusz Kaczorek","2007","http://link.springer.com/book/10.1007/978-1-84628-605-6","Book"
"Constructions of Strict Lyapunov Functions","Communications and Control Engineering","","","","10.1007/978-1-84882-535-2","Michael MalisoffFrédéric Mazenc","2009","http://link.springer.com/book/10.1007/978-1-84882-535-2","Book"
"Algebraic Methods for Nonlinear Control Systems","Communications and Control Engineering","","","","10.1007/978-1-84628-595-0","Giuseppe ConteClaude H. MoogAnna Maria Perdon","2007","http://link.springer.com/book/10.1007/978-1-84628-595-0","Book"
"Iterative Learning Control","Communications and Control Engineering","","","","10.1007/978-1-84628-859-3","Hyo-Sung Ahn PhDYangQuan Chen PhDKevin L. Moore PhD, PE","2007","http://link.springer.com/book/10.1007/978-1-84628-859-3","Book"
"Multivariable Computer-controlled Systems","Communications and Control Engineering","","","","10.1007/1-84628-432-5","Efim N. Rosenwasser Dr. rer. nat. Dr. Eng.Bernhard P. Lampe Dr. rer. nat. Dr. Eng.","2006","http://link.springer.com/book/10.1007/1-84628-432-5","Book"
"Switched Linear Systems","Communications and Control Engineering","","","","10.1007/1-84628-131-8","Zhendong Sun PhDShuzhi Sam Ge PhD, DIC","2005","http://link.springer.com/book/10.1007/1-84628-131-8","Book"
