Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Mathematical Concepts of Quantum Mechanics","Universitext","","","","10.1007/978-3-642-55729-3","Stephen J. GustafsonIsrael Michael Sigal","2003","http://link.springer.com/book/10.1007/978-3-642-55729-3","Book"
"Logic and Structure","Universitext","","","","10.1007/978-3-662-02962-6","Dirk van Dalen","1994","http://link.springer.com/book/10.1007/978-3-662-02962-6","Book"
"Introduction to Nonlinear Dispersive Equations","Universitext","","","","10.1007/978-0-387-84899-0","Gustavo PonceFelipe Linares","2009","http://link.springer.com/book/10.1007/978-0-387-84899-0","Book"
"Formal Power Series and Linear Systems of Meromorphic Ordinary Differential Equations","Universitext","","","","10.1007/b97608","Werner Balser","2000","http://link.springer.com/book/10.1007/b97608","Book"
"Geometries and Groups","Universitext","","","","10.1007/978-3-642-61570-2","Viacheslav V. NikulinIgor R. Shafarevich","1994","http://link.springer.com/book/10.1007/978-3-642-61570-2","Book"
"A Textbook of Graph Theory","Universitext","","","","10.1007/978-1-4419-8505-7","R. BalakrishnanK. Ranganathan","2000","http://link.springer.com/book/10.1007/978-1-4419-8505-7","Book"
"Complex Analysis","Universitext","","","","10.1007/978-1-4613-8295-9","D. H. LueckingL. A. Rubel","1984","http://link.springer.com/book/10.1007/978-1-4613-8295-9","Book"
"An Invitation to Algebraic Geometry","Universitext","","","","10.1007/978-1-4757-4497-2","Karen E. SmithLauri KahanpääPekka KekäläinenWilliam Traves","2000","http://link.springer.com/book/10.1007/978-1-4757-4497-2","Book"
"Differential Forms","Universitext","","","","10.1007/978-1-4612-9940-0","M. Schreiber","1977","http://link.springer.com/book/10.1007/978-1-4612-9940-0","Book"
"A First Course in Discrete Dynamical Systems","Universitext","","","","10.1007/978-1-4684-0222-3","Richard A. Holmgren","1994","http://link.springer.com/book/10.1007/978-1-4684-0222-3","Book"
"Dynamical Systems","Universitext","","","","10.1007/978-1-4471-4835-7","Luis BarreiraClaudia Valls","2013","http://link.springer.com/book/10.1007/978-1-4471-4835-7","Book"
"A Concise Introduction to Mathematical Logic","Universitext","","","","10.1007/978-1-4419-1221-3","Wolfgang Rautenberg","2010","http://link.springer.com/book/10.1007/978-1-4419-1221-3","Book"
"Matrix Theory","Universitext","","","","10.1007/978-1-4614-1099-7","Fuzhen Zhang","2011","http://link.springer.com/book/10.1007/978-1-4614-1099-7","Book"
"An Invitation to Morse Theory","Universitext","","","","10.1007/978-0-387-49510-1","Liviu Nicolaescu","2007","http://link.springer.com/book/10.1007/978-0-387-49510-1","Book"
"Potential Theory","Universitext","","","","10.1007/978-3-642-71131-2","Jürgen BliedtnerWolfhard Hansen","1986","http://link.springer.com/book/10.1007/978-3-642-71131-2","Book"
"Introductory Problem Courses in Analysis and Topology","Universitext","","","","10.1007/978-1-4613-8183-9","Edwin E. Moise","1982","http://link.springer.com/book/10.1007/978-1-4613-8183-9","Book"
"Compact Riemann Surfaces","Universitext","","","","10.1007/978-3-662-04745-3","Jürgen Jost","2002","http://link.springer.com/book/10.1007/978-3-662-04745-3","Book"
"Introduction to the Mori Program","Universitext","","","","10.1007/978-1-4757-5602-9","Kenji Matsuki","2002","http://link.springer.com/book/10.1007/978-1-4757-5602-9","Book"
"Numerical Solution of SDE Through Computer Experiments","Universitext","","","","10.1007/978-3-642-57913-4","Peter E. KloedenEckhard PlatenHenri Schurz","1994","http://link.springer.com/book/10.1007/978-3-642-57913-4","Book"
"Nonstandard Analysis in Practice","Universitext","","","","10.1007/978-3-642-57758-1","Francine DienerMarc Diener","1995","http://link.springer.com/book/10.1007/978-3-642-57758-1","Book"
"Stochastic Differential Equations","Universitext","","","","10.1007/978-3-662-02847-6","Bernt Øksendal","1992","http://link.springer.com/book/10.1007/978-3-662-02847-6","Book"
"Vitushkin’s Conjecture for Removable Sets","Universitext","","","","10.1007/978-1-4419-6709-1","James J. Dudziak","2010","http://link.springer.com/book/10.1007/978-1-4419-6709-1","Book"
"Number Fields","Universitext","","","","10.1007/978-1-4684-9356-6","Dr. Daniel A. Marcus","1977","http://link.springer.com/book/10.1007/978-1-4684-9356-6","Book"
"Logic and Structure","Universitext","","","","10.1007/978-3-662-08402-1","Dirk van Dalen","1980","http://link.springer.com/book/10.1007/978-3-662-08402-1","Book"
"Lie Groups","Universitext","","","","10.1007/978-3-642-56936-4","J. J. DuistermaatJ. A. C. Kolk","2000","http://link.springer.com/book/10.1007/978-3-642-56936-4","Book"
"Mechanizing Hypothesis Formation","Universitext","","","","10.1007/978-3-642-66943-9","Petr HájekTomáš Havránek","1978","http://link.springer.com/book/10.1007/978-3-642-66943-9","Book"
"Riemannian Geometry and Geometric Analysis","Universitext","","","","10.1007/978-3-642-21298-7","Jürgen Jost","2011","http://link.springer.com/book/10.1007/978-3-642-21298-7","Book"
"Mathematical Analysis II","Universitext","","","","10.1007/978-88-470-1784-9","Claudio CanutoAnita Tabacco","2010","http://link.springer.com/book/10.1007/978-88-470-1784-9","Book"
"Classical Fourier Transforms","Universitext","","","","10.1007/978-3-642-74029-9","Komaravolu Chandrasekharan","1989","http://link.springer.com/book/10.1007/978-3-642-74029-9","Book"
"Measure, Integral, Derivative","Universitext","","","","10.1007/978-1-4614-7196-7","Sergei Ovchinnikov","2013","http://link.springer.com/book/10.1007/978-1-4614-7196-7","Book"
"An Invitation to von Neumann Algebras","Universitext","","","","10.1007/978-1-4613-8669-8","V. S. Sunder","1987","http://link.springer.com/book/10.1007/978-1-4613-8669-8","Book"
"Informal Introduction to Stochastic Processes with Maple","Universitext","","","","10.1007/978-1-4614-4057-4","Jan VrbikPaul Vrbik","2013","http://link.springer.com/book/10.1007/978-1-4614-4057-4","Book"
"Riemannian Geometry","Universitext","","","","10.1007/978-3-642-97242-3","Sylvestre GallotDominique HulinJacques Lafontaine","1990","http://link.springer.com/book/10.1007/978-3-642-97242-3","Book"
"Class Field Theory","Universitext","","","","10.1007/978-0-387-72490-4","Nancy Childress","2009","http://link.springer.com/book/10.1007/978-0-387-72490-4","Book"
"Normal Families","Universitext","","","","10.1007/978-1-4612-0907-2","Joel L. Schiff","1993","http://link.springer.com/book/10.1007/978-1-4612-0907-2","Book"
"The Pillars of Computation Theory","Universitext","","","","10.1007/978-0-387-09639-1","Arnold L. Rosenberg","2010","http://link.springer.com/book/10.1007/978-0-387-09639-1","Book"
"Linear Algebra and Linear Models","Universitext","","","","10.1007/b97609","R. B. Bapat","2000","http://link.springer.com/book/10.1007/b97609","Book"
"Probability Essentials","Universitext","","","","10.1007/978-3-642-55682-1","Jean JacodPhilip Protter","2004","http://link.springer.com/book/10.1007/978-3-642-55682-1","Book"
"An Invitation to Morse Theory","Universitext","","","","10.1007/978-1-4614-1105-5","Liviu Nicolaescu","2011","http://link.springer.com/book/10.1007/978-1-4614-1105-5","Book"
"Complex Analysis 2","Universitext","","","","10.1007/978-3-642-20554-5","Eberhard Freitag","2011","http://link.springer.com/book/10.1007/978-3-642-20554-5","Book"
"Introduction to Étale Cohomology","Universitext","","","","10.1007/978-3-642-78421-7","Günter Tamme","1994","http://link.springer.com/book/10.1007/978-3-642-78421-7","Book"
"Geometric and Analytic Number Theory","Universitext","","","","10.1007/978-3-642-75306-0","Edmund HlawkaRudolf TaschnerJohannes Schoißengeier","1991","http://link.springer.com/book/10.1007/978-3-642-75306-0","Book"
"Local Bifurcations, Center Manifolds, and Normal Forms in Infinite-Dimensional Dynamical Systems","Universitext","","","","10.1007/978-0-85729-112-7","Mariana HaragusGérard Iooss","2011","http://link.springer.com/book/10.1007/978-0-85729-112-7","Book"
"Mathematical Modeling in Epidemiology","Universitext","","","","10.1007/978-3-642-67795-3","James C. Frauenthal","1980","http://link.springer.com/book/10.1007/978-3-642-67795-3","Book"
"Topics in Hyperplane Arrangements, Polytopes and Box-Splines","Universitext","","","","10.1007/978-0-387-78963-7","Corrado De ConciniClaudio Procesi","2010","http://link.springer.com/book/10.1007/978-0-387-78963-7","Book"
"Lectures on Hyperbolic Geometry","Universitext","","","","10.1007/978-3-642-58158-8","Riccardo BenedettiCarlo Petronio","1992","http://link.springer.com/book/10.1007/978-3-642-58158-8","Book"
"Finite Möbius Groups, Minimal Immersions of Spheres, and Moduli","Universitext","","","","10.1007/978-1-4613-0061-8","Gabor Toth","2002","http://link.springer.com/book/10.1007/978-1-4613-0061-8","Book"
"Partial Differential Equations 1","Universitext","","","","10.1007/978-1-4471-2981-3","Friedrich Sauvigny","2012","http://link.springer.com/book/10.1007/978-1-4471-2981-3","Book"
"p-adic Numbers","Universitext","","","","10.1007/978-3-642-59058-0","Fernando Q. Gouvêa","1997","http://link.springer.com/book/10.1007/978-3-642-59058-0","Book"
"State Space Modeling of Time Series","Universitext","","","","10.1007/978-3-642-75883-6","Prof. Masanao Aoki","1990","http://link.springer.com/book/10.1007/978-3-642-75883-6","Book"
"Arithmetic Tales","Universitext","","","","10.1007/978-1-4471-4096-2","Olivier Bordellès","2012","http://link.springer.com/book/10.1007/978-1-4471-4096-2","Book"
"Algebraic Topology from a Homotopical Viewpoint","Universitext","","","","10.1007/b97586","Marcelo AguilarSamuel GitlerCarlos Prieto","2002","http://link.springer.com/book/10.1007/b97586","Book"
"Differential Forms and Applications","Universitext","","","","10.1007/978-3-642-57951-6","Manfredo P. do Carmo","1994","http://link.springer.com/book/10.1007/978-3-642-57951-6","Book"
"Polyhedral and Algebraic Methods in Computational Geometry","Universitext","","","","10.1007/978-1-4471-4817-3","Michael JoswigThorsten Theobald","2013","http://link.springer.com/book/10.1007/978-1-4471-4817-3","Book"
"Complex Analysis","Universitext","","","","10.1007/978-3-540-93983-2","Rolf BusamEberhard Freitag","2009","http://link.springer.com/book/10.1007/978-3-540-93983-2","Book"
"Quadratic Algebras, Clifford Algebras, and Arithmetic Witt Groups","Universitext","","","","10.1007/978-1-4684-6311-8","Alexander J. Hahn","1994","http://link.springer.com/book/10.1007/978-1-4684-6311-8","Book"
"Geometry","Universitext","","","","10.1007/978-3-642-56127-6","Michèle Audin","2003","http://link.springer.com/book/10.1007/978-3-642-56127-6","Book"
"Probability Theory","Universitext","","","","10.1007/978-1-4471-5201-9","Alexandr A. Borovkov","2013","http://link.springer.com/book/10.1007/978-1-4471-5201-9","Book"
"Foliations on Riemannian Manifolds","Universitext","","","","10.1007/978-1-4613-8780-0","Philippe Tondeur","1988","http://link.springer.com/book/10.1007/978-1-4613-8780-0","Book"
"Banach Lattices","Universitext","","","","10.1007/978-3-642-76724-1","Peter Meyer-Nieberg","1991","http://link.springer.com/book/10.1007/978-3-642-76724-1","Book"
"Vector Analysis Versus Vector Calculus","Universitext","","","","10.1007/978-1-4614-2200-6","Antonio GalbisManuel Maestre","2012","http://link.springer.com/book/10.1007/978-1-4614-2200-6","Book"
"Cohomology of Sheaves","Universitext","","","","10.1007/978-3-642-82783-9","Birger Iversen","1986","http://link.springer.com/book/10.1007/978-3-642-82783-9","Book"
"Functional Spaces for the Theory of Elliptic Partial Differential Equations","Universitext","","","","10.1007/978-1-4471-2807-6","Françoise DemengelGilbert Demengel","2012","http://link.springer.com/book/10.1007/978-1-4471-2807-6","Book"
"Singularities and Topology of Hypersurfaces","Universitext","","","","10.1007/978-1-4612-4404-2","Alexandru Dimca","1992","http://link.springer.com/book/10.1007/978-1-4612-4404-2","Book"
"Automorphic Forms","Universitext","","","","10.1007/978-1-4471-4435-9","Anton Deitmar","2012","http://link.springer.com/book/10.1007/978-1-4471-4435-9","Book"
"Valuation Theory","Universitext","","","","10.1007/978-3-642-65505-0","Otto Endler","1972","http://link.springer.com/book/10.1007/978-3-642-65505-0","Book"
"Analysis I","Universitext","","","","10.1007/978-3-642-18491-8","Roger Godement","2004","http://link.springer.com/book/10.1007/978-3-642-18491-8","Book"
"Postmodern Analysis","Universitext","","","","10.1007/978-3-662-03635-8","Jürgen Jost","1998","http://link.springer.com/book/10.1007/978-3-662-03635-8","Book"
"Galois Theory","Universitext","","","","10.1007/0-387-28917-8","Steven H. Weintraub","2006","http://link.springer.com/book/10.1007/0-387-28917-8","Book"
"A First Course in Group Theory","Universitext","","","","10.1007/978-1-4613-8117-4","Cyril F. Gardiner","1980","http://link.springer.com/book/10.1007/978-1-4613-8117-4","Book"
"Logic and Structure","Universitext","","","","10.1007/978-1-4471-4558-5","Dirk van Dalen","2013","http://link.springer.com/book/10.1007/978-1-4471-4558-5","Book"
"Tools for Computational Finance","Universitext","","","","10.1007/978-3-662-04711-8","Rüdiger Seydel","2002","http://link.springer.com/book/10.1007/978-3-662-04711-8","Book"
"Ergodic Theory, Hyperbolic Dynamics and Dimension Theory","Universitext","","","","10.1007/978-3-642-28090-0","Luis Barreira","2012","http://link.springer.com/book/10.1007/978-3-642-28090-0","Book"
"Multilinear Algebra","Universitext","","","","10.1007/978-1-4613-9425-9","Werner Greub","1978","http://link.springer.com/book/10.1007/978-1-4613-9425-9","Book"
"Discourses on Algebra","Universitext","","","","10.1007/978-3-642-56325-6","Igor R. Shafarevich","2003","http://link.springer.com/book/10.1007/978-3-642-56325-6","Book"
"Thermodynamic Network Analysis of Biological Systems","Universitext","","","","10.1007/978-3-642-96394-0","Professor Dr. J. Schnakenberg","1977","http://link.springer.com/book/10.1007/978-3-642-96394-0","Book"
"Galois Theory","Universitext","","","","10.1007/978-1-4684-0367-1","Joseph Rotman","1990","http://link.springer.com/book/10.1007/978-1-4684-0367-1","Book"
"Notes on Lie Algebras","Universitext","","","","10.1007/978-1-4613-9014-5","Hans Samelson","1990","http://link.springer.com/book/10.1007/978-1-4613-9014-5","Book"
"A Course in Constructive Algebra","Universitext","","","","10.1007/978-1-4419-8640-5","Ray MinesFred RichmanWim Ruitenburg","1988","http://link.springer.com/book/10.1007/978-1-4419-8640-5","Book"
"Semilinear Elliptic Equations for Beginners","Universitext","","","","10.1007/978-0-85729-227-8","Marino BadialeEnrico Serra","2011","http://link.springer.com/book/10.1007/978-0-85729-227-8","Book"
"A Formal Background to Mathematics 2a","Universitext","","","","10.1007/978-1-4613-8096-2","Dr. Robert Edwards","1980","http://link.springer.com/book/10.1007/978-1-4613-8096-2","Book"
"A Course on Finite Groups","Universitext","","","","10.1007/978-1-84882-889-6","H.E. Rose","2009","http://link.springer.com/book/10.1007/978-1-84882-889-6","Book"
"Abstract Algebra and Famous Impossibilities","Universitext","","","","10.1007/978-1-4419-8552-1","Arthur JonesKenneth R. PearsonSidney A. Morris","1991","http://link.springer.com/book/10.1007/978-1-4419-8552-1","Book"
"Bifurcations and Catastrophes","Universitext","","","","10.1007/978-3-642-57134-3","Michel Demazure","2000","http://link.springer.com/book/10.1007/978-3-642-57134-3","Book"
"Modern Analysis and Topology","Universitext","","","","10.1007/978-1-4612-0833-4","Norman R. Howes","1995","http://link.springer.com/book/10.1007/978-1-4612-0833-4","Book"
"Hyperbolic Partial Differential Equations","Universitext","","","","10.1007/978-0-387-87823-2","Serge Alinhac","2009","http://link.springer.com/book/10.1007/978-0-387-87823-2","Book"
"The Non-Euclidean, Hyperbolic Plane","Universitext","","","","10.1007/978-1-4613-8125-9","Paul KellyGordon Matthews","1981","http://link.springer.com/book/10.1007/978-1-4613-8125-9","Book"
"Essential Mathematics for Applied Fields","Universitext","","","","10.1007/978-1-4613-8072-6","Richard M. Meyer","1979","http://link.springer.com/book/10.1007/978-1-4613-8072-6","Book"
"Knots and Primes","Universitext","","","","10.1007/978-1-4471-2158-9","Masanori Morishita","2012","http://link.springer.com/book/10.1007/978-1-4471-2158-9","Book"
"Postmodern Analysis","Universitext","","","","10.1007/978-3-662-05306-5","Jürgen Jost","2003","http://link.springer.com/book/10.1007/978-3-662-05306-5","Book"
"Introduction to Homotopy Theory","Universitext","","","","10.1007/978-1-4419-7329-0","Martin Arkowitz","2011","http://link.springer.com/book/10.1007/978-1-4419-7329-0","Book"
"Nonlinear Differential Equations and Dynamical Systems","Universitext","","","","10.1007/978-3-642-61453-8","Ferdinand Verhulst","1996","http://link.springer.com/book/10.1007/978-3-642-61453-8","Book"
"Compact Riemann Surfaces","Universitext","","","","10.1007/978-3-662-03446-0","Jürgen Jost","1997","http://link.springer.com/book/10.1007/978-3-662-03446-0","Book"
"Points and Lines","Universitext","","","","10.1007/978-3-642-15627-4","Ernest Shult","2011","http://link.springer.com/book/10.1007/978-3-642-15627-4","Book"
"Non-Life Insurance Mathematics","Universitext","","","","10.1007/978-3-540-88233-6","Thomas Mikosch","2009","http://link.springer.com/book/10.1007/978-3-540-88233-6","Book"
"Lectures on Analysis on Metric Spaces","Universitext","","","","10.1007/978-1-4613-0131-8","Juha Heinonen","2001","http://link.springer.com/book/10.1007/978-1-4613-0131-8","Book"
"Excursions into Combinatorial Geometry","Universitext","","","","10.1007/978-3-642-59237-9","Vladimir BoltyanskiHorst MartiniPetru S. Soltan","1997","http://link.springer.com/book/10.1007/978-3-642-59237-9","Book"
"Partial Differential Equations 2","Universitext","","","","10.1007/978-1-4471-2984-4","Friedrich Sauvigny","2012","http://link.springer.com/book/10.1007/978-1-4471-2984-4","Book"
"Partial Differential Equations in Action","Universitext","","","","10.1007/978-88-470-0752-9","Sandro Salsa","2009","http://link.springer.com/book/10.1007/978-88-470-0752-9","Book"
"The Mathematical Theory of Turbulence","Universitext","","","","10.1007/978-1-4684-0263-6","M. M. Stanišić","1985","http://link.springer.com/book/10.1007/978-1-4684-0263-6","Book"
"Geodesic and Horocyclic Trajectories","Universitext","","","","10.1007/978-0-85729-073-1","Françoise Dal’Bo","2011","http://link.springer.com/book/10.1007/978-0-85729-073-1","Book"
"Optimal Decisions Under Uncertainty","Universitext","","","","10.1007/978-3-642-70163-4","Prof. Jati K. Sengupta","1985","http://link.springer.com/book/10.1007/978-3-642-70163-4","Book"
"Discrete Mathematics","Universitext","","","","10.1007/978-1-4419-8047-2","Jean Gallier","2011","http://link.springer.com/book/10.1007/978-1-4419-8047-2","Book"
"Fundamentals of Contemporary Set Theory","Universitext","","","","10.1007/978-1-4684-0084-7","Keith J. Devlin","1979","http://link.springer.com/book/10.1007/978-1-4684-0084-7","Book"
"Complex Dynamics","Universitext: Tracts in Mathematics","","","","10.1007/978-1-4612-4364-9","Lennart CarlesonTheodore W. Gamelin","1993","http://link.springer.com/book/10.1007/978-1-4612-4364-9","Book"
"Geometry of Surfaces","Universitext","","","","10.1007/978-1-4612-0929-4","John Stillwell","1992","http://link.springer.com/book/10.1007/978-1-4612-0929-4","Book"
"Complex Manifolds without Potential Theory","Universitext","","","","10.1007/978-1-4684-9344-3","Dr. Shiing-shen Chern","1979","http://link.springer.com/book/10.1007/978-1-4684-9344-3","Book"
"Compact Riemann Surfaces","Universitext","","","","10.1007/978-3-540-33067-7","Jürgen Jost","2006","http://link.springer.com/book/10.1007/978-3-540-33067-7","Book"
"Power Series from a Computational Point of View","Universitext","","","","10.1007/978-1-4613-9581-2","Kennan T. Smith","1987","http://link.springer.com/book/10.1007/978-1-4613-9581-2","Book"
"Stochastic Differential Equations","Universitext","","","","10.1007/978-3-662-13050-6","Bernt Øksendal","1985","http://link.springer.com/book/10.1007/978-3-662-13050-6","Book"
"Strange Phenomena in Convex and Discrete Geometry","Universitext","","","","10.1007/978-1-4613-8481-6","James J. Dudziak","1996","http://link.springer.com/book/10.1007/978-1-4613-8481-6","Book"
"Self-Reference and Modal Logic","Universitext","","","","10.1007/978-1-4613-8601-8","C. Smoryński","1985","http://link.springer.com/book/10.1007/978-1-4613-8601-8","Book"
"Riemannian Geometry","Universitext","","","","10.1007/978-3-642-97026-9","Sylvestre GallotDominique HulinJacques Lafontaine","1987","http://link.springer.com/book/10.1007/978-3-642-97026-9","Book"
"Catalan's Conjecture","Universitext","","","","10.1007/978-1-84800-185-5","René Schoof","2008","http://link.springer.com/book/10.1007/978-1-84800-185-5","Book"
"Natural Function Algebras","Universitext","","","","10.1007/978-1-4613-8070-2","Dr. Charles E. Rickart","1979","http://link.springer.com/book/10.1007/978-1-4613-8070-2","Book"
"Introduction to Siegel Modular Forms and Dirichlet Series","Universitext","","","","10.1007/978-0-387-78753-4","Anatoli Andrianov","2009","http://link.springer.com/book/10.1007/978-0-387-78753-4","Book"
"Stochastic Differential Equations","Universitext","","","","10.1007/978-3-662-03620-4","Bernt Øksendal","1998","http://link.springer.com/book/10.1007/978-3-662-03620-4","Book"
"Spectra of Graphs","Universitext","","","","10.1007/978-1-4614-1939-6","Andries E. BrouwerWillem H. Haemers","2012","http://link.springer.com/book/10.1007/978-1-4614-1939-6","Book"
"Linear Chaos","Universitext","","","","10.1007/978-1-4471-2170-1","Karl-G. Grosse-ErdmannAlfred Peris Manguillot","2011","http://link.springer.com/book/10.1007/978-1-4471-2170-1","Book"
"Nonlinear Differential Equations and Dynamical Systems","Universitext","","","","10.1007/978-3-642-97149-5","Ferdinand Verhulst","1990","http://link.springer.com/book/10.1007/978-3-642-97149-5","Book"
"Geometry I","Universitext","","","","10.1007/978-3-540-93815-6","Marcel Berger","1987","http://link.springer.com/book/10.1007/978-3-540-93815-6","Book"
"Galois Theory","Universitext","","","","10.1007/978-0-387-87575-0","Steven H. Weintraub","2009","http://link.springer.com/book/10.1007/978-0-387-87575-0","Book"
"Galois Theory","Universitext","","","","10.1007/978-1-4612-0617-0","Joseph Rotman","1998","http://link.springer.com/book/10.1007/978-1-4612-0617-0","Book"
"Lectures on Number Theory","Universitext","","","","10.1007/978-1-4612-4888-0","Nikolaos Kritikos","1986","http://link.springer.com/book/10.1007/978-1-4612-4888-0","Book"
"Logical Number Theory I","Universitext","","","","10.1007/978-3-642-75462-3","Craig Smoryński","1991","http://link.springer.com/book/10.1007/978-3-642-75462-3","Book"
"Introduction to Robust and Quasi-Robust Statistical Methods","Universitext","","","","10.1007/978-3-642-69389-2","Dr. William J. J. Rey","1983","http://link.springer.com/book/10.1007/978-3-642-69389-2","Book"
"Tools for Computational Finance","Universitext","","","","10.1007/978-3-540-92929-1","Rüdiger U. Seydel","2009","http://link.springer.com/book/10.1007/978-3-540-92929-1","Book"
"Introduction to Game Theory","Universitext","","","","10.1007/978-1-4612-4316-8","Peter Morris","1994","http://link.springer.com/book/10.1007/978-1-4612-4316-8","Book"
"Introduction to Mathematical Logic","Universitext","","","","10.1007/978-3-642-87132-0","Dr. Hans Hermes","1973","http://link.springer.com/book/10.1007/978-3-642-87132-0","Book"
"An Introduction to Ordinary Differential Equations","Universitext","","","","10.1007/978-0-387-71276-5","Ravi P. AgarwalDonal O'Regan","2008","http://link.springer.com/book/10.1007/978-0-387-71276-5","Book"
"Fourier and Wavelet Analysis","Universitext","","","","10.1007/978-1-4612-0505-0","George BachmanLawrence NariciEdward Beckenstein","2000","http://link.springer.com/book/10.1007/978-1-4612-0505-0","Book"
